name,affiliation,homepage,scholarid
Graham Roberts,University College London,http://www0.cs.ucl.ac.uk/staff/G.Roberts,NOSCHOLARPAGE
Guido Germano,University College London,http://www0.cs.ucl.ac.uk/people/G.Germano.html,8zCKUmoAAAAJ
Harry Strange,University College London,http://www0.cs.ucl.ac.uk/people/H.Strange.html,C1C-VwUAAAAJ
Hui Gary Zhang,University College London,http://mig.cs.ucl.ac.uk/index.php?n=People.GHZhang,Ii9_OYMAAAAJ
Hui Zhang 0005,University College London,http://mig.cs.ucl.ac.uk/index.php?n=People.GHZhang,Ii9_OYMAAAAJ
Ifat Yasin,University College London,http://www.cs.ucl.ac.uk/cs_people/I.Yasin.html,NOSCHOLARPAGE
Ilya Sergey,University College London,http://ilyasergey.net,oCIeffUAAAAJ
Ingemar J. Cox,University College London,http://mediafutures.cs.ucl.ac.uk/people/IngemarCox,b88nUpYAAAAJ
Ingemar Johansson Cox,University College London,http://mediafutures.cs.ucl.ac.uk/people/IngemarCox,b88nUpYAAAAJ
Ivana Drobnjak,University College London,http://www0.cs.ucl.ac.uk/people/I.Drobnjak.html,55BI2VIICu8C
Jade Alglave,University College London,http://www0.cs.ucl.ac.uk/staff/J.Alglave,Rt3myI4AAAAJ
James Brotherston,University College London,http://www0.cs.ucl.ac.uk/staff/J.Brotherston,TmQ8BA8AAAAJ
Janaina Mourão Miranda,University College London,https://iris.ucl.ac.uk/iris/browse/profile?upi=JMOUR63,CeWaBjcAAAAJ
Jens Groth,University College London,http://www0.cs.ucl.ac.uk/staff/J.Groth,5w0Y9JUAAAAJ
Jens Krinke,University College London,http://www0.cs.ucl.ac.uk/staff/J.Krinke,y8MpLZwAAAAJ
John Dowell,University College London,http://www0.cs.ucl.ac.uk/people/J.Dowell.html,NOSCHOLARPAGE
John Shawe-Taylor,University College London,http://www0.cs.ucl.ac.uk/staff/J.Shawe-Taylor,1iE2ykkAAAAJ
Julius Bonart,University College London,https://www.imperial.ac.uk/people/j.bonart,E26kA5wAAAAJ
Jun Wang 0012,University College London,http://www.cs.ucl.ac.uk/people/J.Wang.html,Cx8pPgsAAAAJ
Kevin Bryson,University College London,http://www0.cs.ucl.ac.uk/people/K.Bryson.html,m_OH6V8AAAAJ
Lewis D. Griffin,University College London,http://www0.cs.ucl.ac.uk/people/L.Griffin.html,WLvuu74AAAAJ
Licia Capra,University College London,http://www0.cs.ucl.ac.uk/staff/l.capra,iwzlsmUAAAAJ
Lourdes Agapito,University College London,http://www0.cs.ucl.ac.uk/people/L.Agapito.html,IRMX4-4AAAAJ
Lourdes de Agapito,University College London,http://www0.cs.ucl.ac.uk/people/L.Agapito.html,IRMX4-4AAAAJ
M. Angela Sasse,University College London,http://sec.cs.ucl.ac.uk/people/m_angela_sasse,9H_eJqAAAAAJ
Mark Handley,University College London,http://www0.cs.ucl.ac.uk/staff/M.Handley,XRyUF6gAAAAJ
Mark Harman,University College London,http://www0.cs.ucl.ac.uk/staff/M.Harman,IwSN8IgAAAAJ
Mark Herbster,University College London,http://www0.cs.ucl.ac.uk/staff/M.Herbster,MBwWHlgAAAAJ
Mark James Handley,University College London,http://www0.cs.ucl.ac.uk/staff/M.Handley,XRyUF6gAAAAJ
Marta M. Betcke,University College London,http://www0.cs.ucl.ac.uk/people/M.Betcke.html,HJ3z-24AAAAJ
Martina Angela Sasse,University College London,http://sec.cs.ucl.ac.uk/people/m_angela_sasse,9H_eJqAAAAAJ
Massimiliano Pontil,University College London,http://www0.cs.ucl.ac.uk/staff/M.Pontil,lcOacs8AAAAJ
Mel Slater,University College London,http://www0.cs.ucl.ac.uk/staff/m.slater/Mel_Slaters_Home_Page/Home.html,5gGSgcUAAAAJ
Nadia Berthouze,University College London,https://uclic.ucl.ac.uk/people/nadia-berthouze,gk2VyMwAAAAJ
Nadia Bianchi,University College London,https://uclic.ucl.ac.uk/people/nadia-berthouze,gk2VyMwAAAAJ
Nadia Bianchi-Berthouze,University College London,https://uclic.ucl.ac.uk/people/nadia-berthouze,gk2VyMwAAAAJ
Natasa Przulj,University College London,http://www.cs.ucl.ac.uk/staff/natasa,mLIsLdAAAAAJ
Nick Lane,University College London,https://iris.ucl.ac.uk/iris/browse/profile?upi=NJLAN31,IleoLUgAAAAJ
Nicolai Marquardt,University College London,https://uclic.ucl.ac.uk/people/nicolai-marquardt,PXeN0RsAAAAJ
Nicolas Courtois,University College London,http://www0.cs.ucl.ac.uk/staff/n.courtois,sTwMEA8AAAAJ
Nicolas E. Gold,University College London,http://www.cs.ucl.ac.uk/staff/N.Gold,SW5QH04AAAAJ
Nicolas Edwin Gold,University College London,http://www.cs.ucl.ac.uk/staff/N.Gold,SW5QH04AAAAJ
Nicolas Gold,University College London,http://www.cs.ucl.ac.uk/staff/N.Gold,SW5QH04AAAAJ
Nicolas T. Courtois,University College London,http://www0.cs.ucl.ac.uk/staff/n.courtois,sTwMEA8AAAAJ
Niloy J. Mitra,University College London,http://www0.cs.ucl.ac.uk/staff/n.mitra,dPrZJWMAAAAJ
Paul Marshall,University College London,https://uclic.ucl.ac.uk/people/paul-marshall,54plaOQAAAAJ
Peter J. Bentley,University College London,http://www0.cs.ucl.ac.uk/staff/p.bentley,9DHkQbYAAAAJ
Peter T. Kirstein,University College London,http://www0.cs.ucl.ac.uk/people/P.Kirstein.html,NOSCHOLARPAGE
Philip C. Treleaven,University College London,http://www0.cs.ucl.ac.uk/staff/p.treleaven,NOSCHOLARPAGE
Rae Harbird,University College London,http://www0.cs.ucl.ac.uk/people/R.Harbird.html,NOSCHOLARPAGE
Rob Smith,University College London,http://www0.cs.ucl.ac.uk/people/Rob.Smith.html,CXPlI08AAAAJ
Robin Hirsch,University College London,http://www.cs.ucl.ac.uk/staff/robin_hirsch,NOSCHOLARPAGE
Sarah Meiklejohn,University College London,http://www0.cs.ucl.ac.uk/staff/S.Meiklejohn,GzV9aJkAAAAJ
Sebastian Riedel,University College London,http://www0.cs.ucl.ac.uk/people/S.Riedel.html,NOSCHOLARPAGE
Sebastian Riedel 0001,University College London,http://www0.cs.ucl.ac.uk/people/S.Riedel.html,AcCtcrsAAAAJ
Sebastian Robert Riedel,University College London,http://www0.cs.ucl.ac.uk/people/S.Riedel.html,NOSCHOLARPAGE
Shi Zhou,University College London,http://www0.cs.ucl.ac.uk/staff/S.Zhou,q-lN60cAAAAJ
Simon J. Julier,University College London,http://www0.cs.ucl.ac.uk/people/S.Julier,BHUj3DkAAAAJ
Simon Julier,University College London,http://www0.cs.ucl.ac.uk/people/S.Julier,BHUj3DkAAAAJ
Simon Justin Julier,University College London,http://www0.cs.ucl.ac.uk/people/S.Julier,BHUj3DkAAAAJ
Simon R. Arridge,University College London,http://cmic.cs.ucl.ac.uk/staff/simon_arridge,UKy9ejwAAAAJ
Simone Severini,University College London,http://www.ucl.ac.uk/~ucapsse,NOSCHOLARPAGE
Srini Srinivasan,University College London,http://www0.cs.ucl.ac.uk/people/S.Srinivasan.html,EaKGGhsAAAAJ
Steve Hailes,University College London,http://www0.cs.ucl.ac.uk/staff/S.Hailes,LJD3OxkAAAAJ
Steven J. Murdoch,University College London,http://sec.cs.ucl.ac.uk/users/smurdoch,vlPUYJEAAAAJ
Sébastien Ourselin,University College London,http://cmic.cs.ucl.ac.uk/staff/sebastien_ourselin,SMvz9eEAAAAJ
Thore Graepel,University College London,http://www0.cs.ucl.ac.uk/people/T.Graepel,PNH24toAAAAJ
Tim Weyrich,University College London,http://www.cs.ucl.ac.uk/staff/t.weyrich,pUB0nnwhGVAC
Tobias Ritschel,University College London,http://www0.cs.ucl.ac.uk/people/T.Ritschel.html,KP_UI7sAAAAJ
Toby S. Cubitt,University College London,http://www.dr-qubit.org,3b-ny5YAAAAJ
Tomaso Aste,University College London,http://www.cs.ucl.ac.uk/staff/tomaso_aste,27pUbTUAAAAJ
Wolfgang Emmerich,University College London,http://www0.cs.ucl.ac.uk/staff/w.emmerich,ZgDFblUAAAAJ
Yue Jia,University College London,http://www0.cs.ucl.ac.uk/staff/Y.Jia,DG4Q08UAAAAJ
Yvonne Rogers,University College London,https://uclic.ucl.ac.uk/people/yvonne-rogers,qzcYcEAAAAAJ
Zhaoping Li,University College London,http://www0.cs.ucl.ac.uk/staff/Zhaoping.Li,V3sgCS0AAAAJ
Alfred L. Brown,University of Adelaide,http://www.adelaide.edu.au/directory/fred.brown,NOSCHOLARPAGE
Amali Weerasinghe,University of Adelaide,http://www.adelaide.edu.au/directory/amali.weerasinghe,cW9YyJAAAAAJ
Anthony R. Dick,University of Adelaide,https://cs.adelaide.edu.au/~ard,Y6wo5UwAAAAJ
Anton van den Hengel,University of Adelaide,https://cs.adelaide.edu.au/~hengel,nMGZ2ZQAAAAJ
Bradley Alexander,University of Adelaide,https://cs.adelaide.edu.au/~brad,zInPZhUAAAAJ
Bradley James Alexander,University of Adelaide,https://digital.library.adelaide.edu.au/dspace/handle/2440/22348,NOSCHOLARPAGE
Chakkrit Tantithamthavorn,University of Adelaide,http://chakkrit.com,idShgcoAAAAJ
Cheryl Pope,University of Adelaide,http://www.adelaide.edu.au/directory/cheryl.pope,oRDqRF0AAAAJ
Chris J. Barter,University of Adelaide,https://cs.adelaide.edu.au/~chris,NOSCHOLARPAGE
Christoph Treude,University of Adelaide,http://ctreude.ca,NOSCHOLARPAGE
Chunhua Shen,University of Adelaide,http://cs.adelaide.edu.au/~chhshen,Ljk2BvIAAAAJ
Claudia Szabo,University of Adelaide,http://www.adelaide.edu.au/directory/claudia.szabo,5dhtRdEAAAAJ
Cruz Izu,University of Adelaide,http://www.adelaide.edu.au/directory/cruz.izu,7HTG1gMAAAAJ
Damith Chinthana Ranasinghe,University of Adelaide,http://www.adelaide.edu.au/directory/damith.ranasinghe,NOSCHOLARPAGE
David Suter,University of Adelaide,https://cs.adelaide.edu.au/~dsuter,moJRxjoAAAAJ
Frank Neumann 0001,University of Adelaide,https://cs.adelaide.edu.au/~frank,Z5iNnqIAAAAJ
Fred Brown,University of Adelaide,http://www.adelaide.edu.au/directory/fred.brown,NOSCHOLARPAGE
Gustavo Carneiro,University of Adelaide,http://cs.adelaide.edu.au/~carneiro,E0TtOWAAAAAJ
Hong Shen 0001,University of Adelaide,https://cs.adelaide.edu.au/~hong,tBnVrjEAAAAJ
Ian D. Reid 0001,University of Adelaide,https://cs.adelaide.edu.au/~ianr,ATkNLcQAAAAJ
Ian David Reid,University of Adelaide,https://cs.adelaide.edu.au/~ianr,ATkNLcQAAAAJ
Katrina Faulkner,University of Adelaide,http://www.adelaide.edu.au/directory/katrina.falkner,ItdtO3wAAAAJ
Markus Wagner 0007,University of Adelaide,https://cs.adelaide.edu.au/~markus,DVbOu8MAAAAJ
Michael J. Brooks,University of Adelaide,http://www.adelaide.edu.au/directory/michael.brooks,IRsRrroAAAAJ
Michael Sheng,University of Adelaide,https://cs.adelaide.edu.au/~qsheng,lwy2C5YAAAAJ
Mike Brooks,University of Adelaide,http://www.adelaide.edu.au/directory/michael.brooks,IRsRrroAAAAJ
Mingyu Guo,University of Adelaide,http://cs.adelaide.edu.au/~mingyu,bxEKdzkAAAAJ
Muhammad Ali Babar,University of Adelaide,http://www.adelaide.edu.au/directory/ali.babar,BjzKrCsAAAAJ
Nick Faulkner,University of Adelaide,http://www.adelaide.edu.au/directory/nickolas.falkner,hKOT5M0AAAAJ
Patanamon Thongtanunam,University of Adelaide,http://patanamon.com,M23YcIoAAAAJ
Qinfeng (Javen) Shi,University of Adelaide,https://cs.adelaide.edu.au/~javen,h6O9vYkAAAAJ
Qinfeng Shi,University of Adelaide,https://cs.adelaide.edu.au/~javen,h6O9vYkAAAAJ
Quan Z. Sheng,University of Adelaide,https://cs.adelaide.edu.au/~qsheng,lwy2C5YAAAAJ
Sergey Polyakovskiy,University of Adelaide,http://www.adelaide.edu.au/directory/sergey.polyakovskiy,JTeFG4IAAAAJ
Sergey Polyakovsky,University of Adelaide,http://www.adelaide.edu.au/directory/sergey.polyakovskiy,JTeFG4IAAAAJ
Tat-Jun Chin,University of Adelaide,http://cs.adelaide.edu.au/~tjchin,WyqGF10AAAAJ
Yuval Yarom,University of Adelaide,https://www.adelaide.edu.au/directory/yuval.yarom,gUnKl-cAAAAJ
Zbigniew Michalewicz,University of Adelaide,https://cs.adelaide.edu.au/~zbyszek,tl_762kAAAAJ
Abram Hindle,University of Alberta,http://softwareprocess.es,vuT1ZlUAAAAJ
Anup Basu,University of Alberta,https://webdocs.cs.ualberta.ca/~anup,x8Nn-jQAAAAJ
Csaba Szepesvári,University of Alberta,https://www.ualberta.ca/~szepesva,zvC19mQAAAAJ
Dale Schuurmans,University of Alberta,https://webdocs.cs.ualberta.ca/~dale,xaQuPloAAAAJ
David S. Wishart,University of Alberta,http://www.wishartlab.com,NOSCHOLARPAGE
David Wishart,University of Alberta,http://www.wishartlab.com,NOSCHOLARPAGE
Davood Rafiei,University of Alberta,https://webdocs.cs.ualberta.ca/~drafiei,lNxSDIwAAAAJ
Denilson Barbosa,University of Alberta,https://www.ualberta.ca/~denilson,usr3H7gAAAAJ
Duane Szafron,University of Alberta,https://webdocs.cs.ualberta.ca/~duane,v2FRdPYAAAAJ
Ehab S. Elmallah,University of Alberta,https://webdocs.cs.ualberta.ca/~ehab,NOSCHOLARPAGE
Eleni Stroulia,University of Alberta,https://webdocs.cs.ualberta.ca/~stroulia/index.old.html,TyM1dLwAAAAJ
Grzegorz Kondrak,University of Alberta,http://webdocs.cs.ualberta.ca/~kondrak,TV3Tl_sAAAAJ
Guo-Hui Lin,University of Alberta,https://webdocs.cs.ualberta.ca/~ghlin,XSgTV7gAAAAJ
Guohui Lin,University of Alberta,https://webdocs.cs.ualberta.ca/~ghlin,XSgTV7gAAAAJ
Hong Zhang 0013,University of Alberta,https://webdocs.cs.ualberta.ca/~zhang,IOagLnEAAAAJ
Ioanis Nikolaidis,University of Alberta,http://webdocs.cs.ualberta.ca/~yannis,NOSCHOLARPAGE
Janelle J. Harms,University of Alberta,https://webdocs.cs.ualberta.ca/~harms,NOSCHOLARPAGE
Jia-Huai You,University of Alberta,https://webdocs.cs.ualberta.ca/~you,NOSCHOLARPAGE
Jonathan Schaeffer,University of Alberta,https://webdocs.cs.ualberta.ca/~jonathan,W6WwvbQAAAAJ
José N. Amaral,University of Alberta,https://webdocs.cs.ualberta.ca/~amaral,NOSCHOLARPAGE
José Nelson Amaral,University of Alberta,https://webdocs.cs.ualberta.ca/~amaral,NOSCHOLARPAGE
Jörg Sander 0001,University of Alberta,https://webdocs.cs.ualberta.ca/~joerg,QzFTFLEAAAAJ
Karim Ali 0001,University of Alberta,http://karimali.ca,TC8495oAAAAJ
Ken Wong 0001,University of Alberta,https://webapps.cs.ualberta.ca/profile,I__Yju4AAAAJ
Kenny Wong,University of Alberta,https://webapps.cs.ualberta.ca/profile,I__Yju4AAAAJ
Li-Yan Yuan,University of Alberta,https://webdocs.cs.ualberta.ca/~yuan,NOSCHOLARPAGE
Lorna K. Stewart,University of Alberta,http://webdocs.cs.ualberta.ca/~stewart,NOSCHOLARPAGE
Lorna Stewart,University of Alberta,http://webdocs.cs.ualberta.ca/~stewart,NOSCHOLARPAGE
Mario A. Nascimento,University of Alberta,https://webdocs.cs.ualberta.ca/~mn,eZyrbXIAAAAJ
Martha White,University of Alberta,https://webdocs.cs.ualberta.ca/~whitem,t5zdD_IAAAAJ
Martin Jägersand,University of Alberta,https://webdocs.cs.ualberta.ca/~jag,kxAlIY4AAAAJ
Martin Müller 0003,University of Alberta,https://webdocs.cs.ualberta.ca/~mmueller,UedjBD4AAAAJ
Michael Bowling,University of Alberta,https://webdocs.cs.ualberta.ca/~bowling,PYtPCHoAAAAJ
Michael Buro,University of Alberta,https://skatgame.net/mburo,NOSCHOLARPAGE
Michael H. Bowling,University of Alberta,https://webdocs.cs.ualberta.ca/~bowling,PYtPCHoAAAAJ
Michael H. MacGregor,University of Alberta,https://webdocs.cs.ualberta.ca/~macg,uUWOJvkAAAAJ
Mike H. MacGregor,University of Alberta,https://webdocs.cs.ualberta.ca/~macg,uUWOJvkAAAAJ
Mohammad R. Salavatipour,University of Alberta,https://webdocs.cs.ualberta.ca/~mreza,q4QmSekAAAAJ
Nilanjan Ray,University of Alberta,https://webdocs.cs.ualberta.ca/~nray1,E3wuLqAAAAAJ
Or Sheffet,University of Alberta,http://www.ualberta.ca/science/about-us/contact-us/faculty-directory/or-sheffet,Zp2LpwUAAAAJ
Osmar R. Zaïane,University of Alberta,https://webdocs.cs.ualberta.ca/~zaiane,j-W_RNYAAAAJ
Paul Lu,University of Alberta,https://webdocs.cs.ualberta.ca/~paullu,nEmFpMkAAAAJ
Pierre Boulanger,University of Alberta,https://webdocs.cs.ualberta.ca/~pierreb,27IhNIMAAAAJ
Randy Goebel,University of Alberta,https://webdocs.cs.ualberta.ca/~goebel,fTgRyn4AAAAJ
Renee Elio,University of Alberta,https://webdocs.cs.ualberta.ca/~ree,NOSCHOLARPAGE
Renée Elio,University of Alberta,https://webdocs.cs.ualberta.ca/~ree,NOSCHOLARPAGE
Richard S. Sutton,University of Alberta,https://webdocs.cs.ualberta.ca/~sutton,hNTyptAAAAAJ
Robert C. Holte,University of Alberta,https://webdocs.cs.ualberta.ca/~holte,CXPlI08AAAAJ
Robert Craig Holte,University of Alberta,https://webdocs.cs.ualberta.ca/~holte,CXPlI08AAAAJ
Robert Holte,University of Alberta,https://webdocs.cs.ualberta.ca/~holte,CXPlI08AAAAJ
Russ Greiner,University of Alberta,https://webdocs.cs.ualberta.ca/~greiner,Rn7APGIAAAAJ
Russell Greiner,University of Alberta,https://webdocs.cs.ualberta.ca/~greiner,Rn7APGIAAAAJ
Ryan B. Hayward,University of Alberta,https://webdocs.cs.ualberta.ca/~hayward,h-VFYuUAAAAJ
Ryan Hayward,University of Alberta,https://webdocs.cs.ualberta.ca/~hayward,h-VFYuUAAAAJ
Sarah Nadi,University of Alberta,https://www.ualberta.ca/science/about-us/contact-us/faculty-directory/sarah-nadi,PxNO2g8AAAAJ
Vadim Bulitko,University of Alberta,http://ircl.cs.ualberta.ca,a93MQNQAAAAJ
Yee-Hong Yang,University of Alberta,https://webdocs.cs.ualberta.ca/~yang,dDNv_sAAAAAJ
Zac Friggstad,University of Alberta,https://webdocs.cs.ualberta.ca/~zacharyf,NOSCHOLARPAGE
Zachary Friggstad,University of Alberta,https://webdocs.cs.ualberta.ca/~zacharyf,NOSCHOLARPAGE
Alon Efrat,University of Arizona,http://www.cs.arizona.edu/people/alon,QH90248AAAAJ
Beichuan Zhang,University of Arizona,https://www.cs.arizona.edu/~bzhang,NOSCHOLARPAGE
Carlos Eduardo Scheidegger,University of Arizona,https://cscheid.net,8uHMJjsAAAAJ
Carlos Scheidegger,University of Arizona,https://cscheid.net,8uHMJjsAAAAJ
Chris Gniady,University of Arizona,https://www.cs.arizona.edu/people/gniady,iGccVmEAAAAJ
Christian S. Collberg,University of Arizona,http://www.cs.arizona.edu/people/collberg,Iq_d12gAAAAJ
David K. Lowenthal,University of Arizona,https://www.cs.arizona.edu/~dkl,mhKUSRMAAAAJ
Gregory R. Andrews,University of Arizona,http://www.cs.arizona.edu/~greg,4LCdnkYAAAAJ
John D. Kececioglu,University of Arizona,https://www.cs.arizona.edu/~kece,SKXmmxIAAAAJ
John H. Hartman,University of Arizona,https://www.cs.arizona.edu/~jhh,zqPtcskAAAAJ
Joshua A. Levine,University of Arizona,https://jalevine.bitbucket.io,eYA1nLIAAAAJ
Katherine E. Isaacs,University of Arizona,http://cgi.cs.arizona.edu/~kisaacs,sYt1rjsAAAAJ
Kobus Barnard,University of Arizona,http://kobus.ca,fKESO6sAAAAJ
Larry L. Peterson,University of Arizona,https://www.cs.arizona.edu/~llp,hmq4rGIAAAAJ
Michelle Mills Strout,University of Arizona,http://www.cs.arizona.edu/~mstrout,9eDoldEAAAAJ
Michelle Strout,University of Arizona,http://www.cs.arizona.edu/~mstrout,9eDoldEAAAAJ
Mihai Surdeanu,University of Arizona,http://surdeanu.info/mihai,a3133-8AAAAJ
Peter J. Downey,University of Arizona,https://www.cs.arizona.edu/~pete,NOSCHOLARPAGE
Ravi Sethi,University of Arizona,https://www.cs.arizona.edu/~rsethi,ID4wZFwAAAAJ
Richard T. Snodgrass,University of Arizona,http://www.cs.arizona.edu/~rts,BkrB4awAAAAJ
Sandiway Fong,University of Arizona,http://elmo.sbs.arizona.edu/sandiway,NOSCHOLARPAGE
Saumya K. Debray,University of Arizona,https://www.cs.arizona.edu/~debray,UwFA1KoAAAAJ
Stephen G. Kobourov,University of Arizona,http://www.cs.arizona.edu/~kobourov,P21gHIkAAAAJ
Steven Bethard,University of Arizona,http://bethard.faculty.arizona.edu,sXM8J5EAAAAJ
Sudha Ram,University of Arizona,https://mis.eller.arizona.edu/people/sudha-ram,cxxGur8AAAAJ
Todd A. Proebsting,University of Arizona,http://proebsting.cs.arizona.edu,pWZ7c4MAAAAJ
Alexander Nelson,University of Arkansas,https://computer-science-and-computer-engineering.uark.edu/directory/index/uid/ahnelson/name/Alexander+H.+Nelson,USYVMjwAAAAJ
Brajendra Panda,University of Arkansas,http://csce.uark.edu/~bpanda,NOSCHOLARPAGE
Christophe Bobda,University of Arkansas,http://www.csce.uark.edu/~cbobda,W4bKIV0AAAAJ
Dale R. Thompson,University of Arkansas,https://www.netgeekdr.com,NOSCHOLARPAGE
David Andrews,University of Arkansas,http://www.csce.uark.edu/~dandrews,NOSCHOLARPAGE
Gordon Beavers,University of Arkansas,http://csce.uark.edu/~gordonb/index,NOSCHOLARPAGE
James P. Parkerson,University of Arkansas,http://www.csce.uark.edu/~jparkers,NOSCHOLARPAGE
Jia Di,University of Arkansas,https://sites.uark.edu/jdi,NOSCHOLARPAGE
John M. Gauch,University of Arkansas,http://csce.uark.edu/~jgauch,NOSCHOLARPAGE
Matthew J. Patitz,University of Arkansas,http://self-assembly.net/mpatitz,fv8RSFgAAAAJ
Miaoqing Huang,University of Arkansas,http://www.csce.uark.edu/~mqhuang,NOSCHOLARPAGE
Michael Gashler,University of Arkansas,http://csce.uark.edu/~mgashler,NOSCHOLARPAGE
Michael S. Gashler,University of Arkansas,http://csce.uark.edu/~mgashler,NOSCHOLARPAGE
Qinghua Li,University of Arkansas,http://csce.uark.edu/~qinghual,bRTsPsEAAAAJ
Susan Gauch,University of Arkansas,http://www.csce.uark.edu/~sgauch,NOSCHOLARPAGE
Wing Ning Li,University of Arkansas,https://engineering.uark.edu/directory/index/uid/wingning/name/Wing+Ning+Li,NOSCHOLARPAGE
Xiaoqing Liu,University of Arkansas,https://computer-science-and-computer-engineering.uark.edu/directory/index/uid/frankliu/name/Xiaoqing+Liu,NOSCHOLARPAGE
Xintao Wu,University of Arkansas,http://www.csce.uark.edu/~xintaowu,ABnrRqQAAAAJ
Yarui Peng,University of Arkansas,https://sites.uark.edu/yrpeng,IjBaWWcAAAAJ
Aggeliki Arapoyanni,University of Athens,http://www.di.uoa.gr/eng/staff/1012,NOSCHOLARPAGE
Alex Delis,University of Athens,http://cgi.di.uoa.gr/~ad,NOSCHOLARPAGE
Alexandros Eleftheriadis,University of Athens,http://itmb.di.uoa.gr/education/didaskontesEng/edu_didakt7.html,NOSCHOLARPAGE
Angela Arapoyanni,University of Athens,http://www.di.uoa.gr/eng/staff/1012,NOSCHOLARPAGE
Antonis M. Paschalis,University of Athens,http://www.di.uoa.gr/eng/staff/999,q8LRbY4AAAAJ
